血半 衅
爪木 采
爫木 采
采又二丨 释
釆又二丨 释
采由 釉
釆由 釉
采又二丨 释
釆又二丨 释
甲二 里
田土 里
曰土 里
丿一里 重
里予 野
日一里 量
曰一里 量
厂里 厘
人王丷 金
金丁 钉
钅丁 钉
父金 釜
金十 针
钅十 针
金勺 钓
钅勺 钓
金凡 钒
钅凡 钒
金千 钎
钅千 钎
金内 钠
钅内 钠
金屯 钝
钅屯 钝
金勾 钩
钅勾 钩
金少 钞
钅少 钞
金丑 钮
钅丑 钮
金勻 钧
钅勻 钧
金丐 钙
钅丐 钙
金令 铃
钅令 铃
金由 铀
钅由 铀
金甲 钾
钅甲 钾
金失 铁
钅失 铁
金白 铂
钅白 铂
金甘 钳
钅甘 钳
金卯 铆
钅卯 铆
金几口 铅
钅几口 铅
金本 钵
钅本 钵
金勾 钩
钅勾 钩
石广 矿
金交 铰
钅交 铰
金各 铬
钅各 铬
金艮 银
钅艮 银
金同 铜
钅同 铜
金先 铣
钅先 铣
金名 铭
钅名 铭
行金 衔
行钅 衔
金衣 铱
钅衣 铱
金戋 钱
钅戋 钱
金兑 锐
钅兑 锐
金肖 销
钅肖 销
金秀 锈
钅秀 锈
金弟 锑
钅弟 锑
金吕 铝
钅吕 铝
金辛 锌
钅辛 锌
金贝 钡
钅贝 钡
金夆 锋
钅夆 锋
金助 锄
钅助 锄
金甫 铺
钅甫 铺
金兑 锐
钅兑 锐
金寿 铸
钅寿 铸
金居 锯
钅居 锯
金冈 钢
钅冈 钢
彐水 录
金隹 锥
钅隹 锥
金垂 锤
钅垂 锤
金定 锭
钅定 锭
金戋 钱
钅戋 钱
金帛 锦
钅帛 锦
金苗 锚
钅苗 锚
金易 锡
钅易 锡
金昔 错
钅昔 错
彐水 录
金孟 锰
钅孟 锰
金欣 锨
钅欣 锨
火东一 炼
金呙 锅
钅呙 锅
金度 镀
钅度 镀
金则 铡
钅则 铡
金段 锻
钅段 锻
金秋 锹
钅秋 锹
金建 键
钅建 键
金中 钟
钅中 钟
金美 镁
钅美 镁
金旁 镑
钅旁 镑
金小贝 锁
钅小贝 锁
木仓 枪
金垂 锤
钅垂 锤
金乌 钨
钅乌 钨
金高 镐
钅高 镐
金真 镇
钅真 镇
金真 镇
钅真 镇
金臬 镍
钅臬 镍
金连 链
钅连 链
金产 铲
钅产 铲
金竟 镜
钅竟 镜
金秀 锈
钅秀 锈
金尞 镣
钅尞鐐 镣
金中 钟
钅中 钟
金廉 镰
钅廉 镰
金雷 镭
钅雷 镭
金失 铁
钅失 铁
金寿 铸
钅寿 铸
丨丨丿一丶金 鉴
丨丨丿一丶金 鉴
丨丨丿一丶金 鉴
丨丨丿一丶金 鉴
金占 钻
钅占 钻
石广 矿
金月 钥
钅月 钥
金襄 镶
钅襄 镶
金聂 镊
钅聂 镊
金罗 锣
钅罗 锣
金占 钻
钅占 钻
丵凵 凿
丶丨 门
门人 闪
门才 闭
一廾 开
门王 闰
门木 闲
门木 闲
门日 间
丶丶十 斗
门甲 闸
门市 闹
门亥 阂
丷天 关
门各 阁
人一口 合
门伐 阀
门圭 闺
门虫 闽
门兑 阅
门兑 阅
门奄 阉
门臽 阎
木反 板
门活 阔
门柬 阑
门马 闯
丷天 关
丶丶十 斗
丷天 关
门单 阐
尸口辛 辟
阜元 阮
阝元 阮
阜方 防
阝方 防
阜且 阻
阝且 阻
阜可 阿
阝可 阿
阜它 陀
阝它 陀
阜付 附
阝付 附
阜丨一丙 陋
阝丨一丙 陋
阜百 陌
阝百 陌
阜夅 降
阝夅 降
阜艮 限
阝艮 限
阜坒 陛
阝坒 陛
阜比土 陛
阝比土 陛
阜夹 陕
阝夹 陕
阜夹 陕
阝夹 陕
千丨 升
丿十丿 升
阜走 陡
阝走 陡
阜完 院
阝完 院
阜车 阵
阝车 阵
阜余 除
阝余 除
阜臽 陷
阝臽 陷
阜咅 陪
阝咅 陪
阜月 阴
阝月 阴
阜东 陈
阝东 陈
阜夌 陵
阝夌 陵
阜匋 陶
阝匋 陶
阜臽 陷
阝臽 陷
阜击 陆
阝击 陆
阜佥 险
阝佥 险
阜日 阳
阝日 阳
阜禺 隅
阝禺 隅
阜夂生 隆
阝夂生 隆
阜夕生 隆
阝夕生 隆
阜人 队
阝人 队
阜左月 隋
阝左月 隋
阜介 阶
阝介 阶
阜鬲 隔
阝鬲 隔
阜员 陨
阝员 陨
阜益 隘
阝益 隘
阜小日小 隙
阝小日小 隙
阜示 际
阝示 际
阜章 障
阝章 障
阜急 隐
阝急 隐
阜遂 隧
阝遂 隧
阜迶 随
阝迶 随
阜辵有 随
阜佥 险
阝佥 险
阜急 隐
阝急 隐
阜龙 陇
阝龙 陇
彐水 隶
口八 只
少隹 雀
厂人隹 雁
厂亻隹 雁
厂倠 雁
厷隹 雄
牙隹 雅
隹木 集
户隹 雇
此隹 雌
亠乡隹 雍
九木 杂
九朩 杂
周隹 雕
口虫 虽
又又 双
刍隹 雏
九木 杂
又鸟 鸡
离隹離 离
又隹 难
一冂丨丶丶丶丶 雨
雨彐 雪
二厶 云
雨令 零
雨田 雷
雨包 雹
日乚 电
雨而 需
雨肖 霄
雨辰 震
雨母 霉
雨隹 霍
雨兒 霓
雨林 霖
雨相 霜
雨叚 霞
雨务 雾
雨路 露
雨革月 霸
雨辟 霹
彐火 灵
丰月 青
三丨月 青
丰月 青
立青 靖
青定 靛
青争 静
三丿丨三 非
告非 靠
麻非 靡
一丶囬 面
一丶囗丨丨一一 面
廿口十 革
革斤 靳
革化 靴
革巴 靶
革圭 鞋
革安 鞍
工凡 巩
革肖 鞘
革匊 鞠
革勹米 鞠
禾火 秋
革便 鞭
丿十 千
韦刃 韧
十日十韦 韩
非一 韭
立日 音
立曰 音
音召 韶
音匀 韵
向口 响
一丶贝 页
丁页 顶
匕页 顷
工页 项
川页 顺
彡页 须
厄页 顾
公页 颂
予页 预
元页 顽
分页 颁
屯页 顿
皮页 颇
令页 领
匸丨口丨页 颐
夹页 颊
丶丶大 头
夹页 颊
圣页 颈
秃页 颓
步页 频
秃页 颓
果页 颗
是页 题
客页 额
彦页 颜
彦页 颜
原心 愿
真页 颠
真页 颠
米大 类
厄页 顾
亶页 颤
日业 显
卢页 颅
雚页 颧
几乂 风
厶口 台
舌刀 刮
舌刂 刮
票风 飘
乙丷 飞
人良 食
食几 饥
饣几 饥
食反 饭
饣反 饭
食欠 饮
饣欠 饮
食司 饲
饣司 饲
食包 饱
饣包 饱
食丿一巾 饰
饣丿一巾 饰
食布 饰
食交 饺
饣交 饺
食并 饼
饣并 饼
羊介 养
羊乀丿丨 养
食耳 饵
饣耳 饵
歹又食 餐
歺又食 餐
食妥 馁
饣妥 馁
食我 饿
饣我 饿
人于八 余
食戋 饯
饣戋 饯
饣并 饼
食臽 馅
饣臽 馅
食官 馆
饣官 馆
米胡 糊
口畏 喂
米羔 糕
食留 馏
饣留 馏
食曼 馒
饣曼 馒
食贵 馈
饣贵 馈
饣几 饥
食尧 饶
饣尧 饶
食免冫 馋
饣免冫 馋
丷一丶目 首
禾日 香
马又 驭
冰马 冯
冫马 冯
马大 驮
马也 驰
马川 驯
马爻 驳
马区 驱
马主 驻
马句 驹
加马 驾
马史 驶
马它 驼
口口马 骂
马亥 骇
马各 骆
马夋 骏
马甹 骋
马由丂 骋
马奇 骑
马佥 验
马扁 骗
肉丷夫马 腾
月丷夫马 腾
马蚤 骚
马累 骡
马区 驱
马乔 骄
马佥 验
心京 惊
忄京 惊
马聚 骤
马户 驴
月亢 肮
肉亢 肮
骨亥 骸
肉庄 脏
月庄 脏
骨遀 髓
人本 体
亻本 体
亠口冂口 高
丿犮 发
丿友丶 发
丿一丿又丶 发
髟宗 鬃
木公 松
古月 胡
彡页 须
丶丶十 斗
丶丶十 斗
门市 闹
口共 哄
丶丶十 斗
丶丶十 斗
丶丶十 斗
有邑 郁
有阝 郁
丶田儿厶 鬼
鬼斗 魁
云鬼 魂
白鬼 魄
委鬼 魏
麻鬼 魔
刀田一 鱼
鱼日 鲁
鱼包 鲍
鱼羊 鲜
鱼里 鲤
鱼京 鲸
鱼思 鳃
鱼敝 鳖
鱼粦 鳞
鱼羊 鲜
勹丶 鸟
又鸟 鸡
几又 凤
几又 凤
口鸟 鸣
牙鸟 鸦
几又 凤
区鸟 鸥
鸟它 鸵
夗鸟 鸳
央鸟 鸯
甲鸟 鸭
水工鸟 鸿
氵工鸟 鸿
合鸟 鸽
肙鸟 鹃
我鸟 鹅
我鸟 鹅
朋鸟 鹏
周隹 雕
昔鸟 鹊
又鸟 鸡
隺鸟 鹤
刍隹 雏
又鸟 鸡
区鸟 鸥
广人隹鸟 鹰
广亻隹鸟 鹰
广倠鸟 鹰
卜囗乂 卤
石佥 硷
戊一口 咸
石佥 硷
土卜皿 盐
广乛一丨丨比 鹿
林鹿 麓
一冂丶冂丶 丽
丰夕 麦
丰夂 麦
一丶囬 面
一丶囗丨丨一一 面
曰丨丨 曲
囗卄 曲
囗卄 曲
曰丨丨 曲
一丶囬 面
一丶囗丨丨一一 面
广林 麻
丿厶 么
丿厶 么
艹一田八 黄
禾人水 黍
黍勹丿 黎
禾勹丿人水 黎
口丷土火 黑
口丷土灬 黑
里丷火 黑
里丷灬 黑
口丷土火 黑
口丷土灬 黑
黑今 黔
黑犬 默
占火 点
占灬 点
尚儿 党
小冖兄 党
雨母 霉
目爿片 鼎
十豆支 鼓
丶丶 鼠
丶丶乀 鼠
丶丶 鼠
丶丶乀 鼠
自田廾 鼻
文丿丨 齐
文而 斋
止人凵 齿
齿令 龄
齿令 龄
山凵 出
山山 出
凵丨凵 出
口齿 啮
齿禹 龋
尤丿 龙
广龙 庞
龙共 龚
刀电 龟
鱼敝 鳖
